Monthly mean sea levels with the average seasonal cycle removed.
The values are in meters relative to the most recent Mean Sea Level datum established by CO-OPS.
Column values are the Year, Month, Monthly Mean, Relative Sea Level Trend Line, Higher 95% Confidence Interval, and Lower 95% Confidence Interval.
Product of NOAA’s National Ocean Service / Center for Operational Oceanographic Products and Services (CO-OPS)

Year   Month    Monthly_MSL        Linear_Trend     High_Conf.      Low_Conf.
1987   2        0.032           -0.015           -0.009          -0.021          
1987   3        0.062           -0.015           -0.009          -0.021          
1987   4        -0.034          -0.015           -0.009          -0.021          
1987   5        0.026           -0.015           -0.009          -0.021          
1987   6        -0.026          -0.015           -0.008          -0.021          
1987   7        0.040           -0.014           -0.008          -0.021          
1987   8        -0.010          -0.014           -0.008          -0.020          
1987   9        -0.024          -0.014           -0.008          -0.020          
1987   10       -0.055          -0.014           -0.008          -0.020          
1987   11       -0.034          -0.014           -0.008          -0.020          
1987   12       -0.010          -0.014           -0.007          -0.020          
1988   1        -0.050          -0.013           -0.007          -0.020          
1988   2        -0.170          -0.013           -0.007          -0.019          
1988   3        -0.108          -0.013           -0.007          -0.019          
1988   4        -0.016          -0.013           -0.007          -0.019          
1988   5        0.001           -0.013           -0.007          -0.019          
1988   6        -0.014          -0.013           -0.006          -0.019          
1988   7        -0.030          -0.012           -0.006          -0.019          
1988   8        -0.025          -0.012           -0.006          -0.018          
1988   9        -0.058          -0.012           -0.006          -0.018          
1988   10       -0.068          -0.012           -0.006          -0.018          
1988   11       0.036           -0.012           -0.005          -0.018          
1988   12       -0.156          -0.011           -0.005          -0.018          
1989   1        -0.151          -0.011           -0.005          -0.018          
1989   2        -0.194          -0.011           -0.005          -0.017          
1989   3        0.029           -0.011           -0.005          -0.017          
1989   4        -0.019          -0.011           -0.005          -0.017          
1989   5        -0.005          -0.011           -0.004          -0.017          
1989   6        -0.014          -0.010           -0.004          -0.017          
1989   7        -0.015          -0.010           -0.004          -0.017          
1989   8        -0.034          -0.010           -0.004          -0.016          
1989   9        -0.012          -0.010           -0.004          -0.016          
1989   10       -0.028          -0.010           -0.003          -0.016          
1989   11       -0.080          -0.010           -0.003          -0.016          
1989   12       -0.147          -0.009           -0.003          -0.016          
1990   1        -0.029          -0.009           -0.003          -0.016          
1990   2        -0.045          -0.009           -0.003          -0.015          
1990   3        -0.072          -0.009           -0.003          -0.015          
1990   4        -0.031          -0.009           -0.002          -0.015          
1990   5        -0.026          -0.009           -0.002          -0.015          
1990   6        0.026           -0.008           -0.002          -0.015          
1990   7        0.000           -0.008           -0.002          -0.015          
1990   8        0.018           -0.008           -0.002          -0.014          
1990   9        0.006           -0.008           -0.001          -0.014          
1990   10       -0.016          -0.008           -0.001          -0.014          
1990   11       0.012           -0.007           -0.001          -0.014          
1990   12       -0.086          -0.007           -0.001          -0.014          
1991   1        -0.114          -0.007           -0.001          -0.014          
1991   2        0.035           -0.007           -0.001          -0.013          
1991   3        0.047           -0.007           -0.000          -0.013          
1991   4        -0.028          -0.007           -0.000          -0.013          
1991   5        -0.048          -0.006           -0.000          -0.013          
1991   6        -0.057          -0.006           0.000           -0.013          
1991   7        -0.039          -0.006           0.000           -0.013          
1991   8        0.042           -0.006           0.001           -0.012          
1991   9        -0.027          -0.006           0.001           -0.012          
1991   10       -0.040          -0.006           0.001           -0.012          
1991   11       -0.061          -0.005           0.001           -0.012          
1991   12       -0.046          -0.005           0.001           -0.012          
1992   1        0.059           -0.005           0.001           -0.012          
1992   2        0.190           -0.005           0.002           -0.011          
1992   3        0.071           -0.005           0.002           -0.011          
1992   4        0.100           -0.005           0.002           -0.011          
1992   5        -0.002          -0.004           0.002           -0.011          
1992   6        0.004           -0.004           0.002           -0.011          
1992   7        0.025           -0.004           0.003           -0.011          
1992   8        -0.004          -0.004           0.003           -0.010          
1992   9        0.022           -0.004           0.003           -0.010          
1992   10       0.036           -0.003           0.003           -0.010          
1992   11       -0.040          -0.003           0.003           -0.010          
1992   12       -0.022          -0.003           0.003           -0.010          
1993   1        0.012           -0.003           0.004           -0.010          
1993   2        0.001           -0.003           0.004           -0.009          
1993   3        0.008           -0.003           0.004           -0.009          
1993   4        0.073           -0.002           0.004           -0.009          
1993   5        0.116           -0.002           0.004           -0.009          
1993   6        0.065           -0.002           0.005           -0.009          
1993   7        -0.006          -0.002           0.005           -0.009          
1993   8        -0.004          -0.002           0.005           -0.008          
1993   9        -0.018          -0.002           0.005           -0.008          
1993   10       -0.026          -0.001           0.005           -0.008          
1993   11       -0.140          -0.001           0.005           -0.008          
1993   12       -0.033          -0.001           0.006           -0.008          
1994   1        -0.054          -0.001           0.006           -0.008          
1994   2        0.015           -0.001           0.006           -0.007          
1994   3        -0.027          -0.001           0.006           -0.007          
1994   4        -0.036          -0.000           0.006           -0.007          
1994   5        -0.022          -0.000           0.006           -0.007          
1994   6        -0.018          -0.000           0.007           -0.007          
1994   7        -0.027          0.000            0.007           -0.007          
1994   8        -0.014          0.000            0.007           -0.006          
1994   9        -0.012          0.000            0.007           -0.006          
1994   10       -0.013          0.001            0.007           -0.006          
1994   11       -0.001          0.001            0.008           -0.006          
1994   12       0.085           0.001            0.008           -0.006          
1995   1        0.177           0.001            0.008           -0.006          
1995   2        0.027           0.001            0.008           -0.005          
1995   3        0.161           0.002            0.008           -0.005          
1995   4        0.010           0.002            0.008           -0.005          
1995   5        0.001           0.002            0.009           -0.005          
1995   6        -0.001          0.002            0.009           -0.005          
1995   7        0.032           0.002            0.009           -0.005          
1995   8        0.015           0.002            0.009           -0.004          
1995   9        0.016           0.003            0.009           -0.004          
1995   10       -0.041          0.003            0.010           -0.004          
1995   11       0.017           0.003            0.010           -0.004          
1995   12       0.097           0.003            0.010           -0.004          
1996   1        0.011           0.003            0.010           -0.004          
1996   2        0.101           0.003            0.010           -0.003          
1996   3        -0.037          0.004            0.010           -0.003          
1996   4        0.086           0.004            0.011           -0.003          
1996   5        0.005           0.004            0.011           -0.003          
1996   6        -0.050          0.004            0.011           -0.003          
1996   7        -0.009          0.004            0.011           -0.003          
1996   8        -0.021          0.004            0.011           -0.002          
1996   9        -0.024          0.005            0.012           -0.002          
1996   10       -0.007          0.005            0.012           -0.002          
1996   11       -0.062          0.005            0.012           -0.002          
1996   12       0.064           0.005            0.012           -0.002          
1997   1        0.055           0.005            0.012           -0.002          
1997   2        -0.082          0.006            0.012           -0.001          
1997   3        0.016           0.006            0.013           -0.001          
1997   4        -0.018          0.006            0.013           -0.001          
1997   5        0.059           0.006            0.013           -0.001          
1997   6        0.094           0.006            0.013           -0.001          
1997   7        0.049           0.006            0.013           -0.001          
1997   8        0.107           0.007            0.014           -0.000          
1997   9        0.120           0.007            0.014           -0.000          
1997   10       0.155           0.007            0.014           -0.000          
1997   11       0.206           0.007            0.014           0.000           
1997   12       0.091           0.007            0.014           0.000           
1998   1        0.257           0.007            0.014           0.000           
1998   2        0.288           0.008            0.015           0.001           
1998   3        0.042           0.008            0.015           0.001           
1998   4        0.010           0.008            0.015           0.001           
1998   5        0.062           0.008            0.015           0.001           
1998   6        0.026           0.008            0.015           0.001           
1998   7        0.019           0.008            0.016           0.001           
1998   8        -0.013          0.009            0.016           0.002           
1998   9        0.003           0.009            0.016           0.002           
1998   10       -0.028          0.009            0.016           0.002           
1998   11       0.115           0.009            0.016           0.002           
1998   12       -0.056          0.009            0.016           0.002           
1999   1        -0.016          0.010            0.017           0.002           
1999   2        0.167           0.010            0.017           0.003           
1999   3        0.112           0.010            0.017           0.003           
1999   4        -0.059          0.010            0.017           0.003           
1999   5        -0.041          0.010            0.017           0.003           
1999   6        -0.004          0.010            0.018           0.003           
1999   7        -0.001          0.011            0.018           0.003           
1999   8        0.010           0.011            0.018           0.004           
1999   9        -0.049          0.011            0.018           0.004           
1999   10       -0.076          0.011            0.018           0.004           
1999   11       0.047           0.011            0.018           0.004           
1999   12       -0.084          0.011            0.019           0.004           
2000   1        -0.036          0.012            0.019           0.004           
2000   2        0.067           0.012            0.019           0.005           
2000   3        -0.060          0.012            0.019           0.005           
2000   4        -0.029          0.012            0.019           0.005           
2000   5        0.028           0.012            0.020           0.005           
2000   6        0.013           0.012            0.020           0.005           
2000   7        0.006           0.013            0.020           0.005           
2000   8        -0.023          0.013            0.020           0.006           
2000   9        -0.014          0.013            0.020           0.006           
2000   10       0.005           0.013            0.020           0.006           
2000   11       -0.115          0.013            0.021           0.006           
2000   12       -0.116          0.014            0.021           0.006           
2001   1        -0.079          0.014            0.021           0.006           
2001   2        -0.110          0.014            0.021           0.006           
2001   3        -0.072          0.014            0.021           0.007           
2001   4        -0.059          0.014            0.022           0.007           
2001   5        -0.053          0.014            0.022           0.007           
2001   6        -0.044          0.015            0.022           0.007           
2001   7        -0.038          0.015            0.022           0.007           
2001   8        0.001           0.015            0.022           0.007           
2001   9        -0.016          0.015            0.022           0.008           
2001   10       -0.042          0.015            0.023           0.008           
2001   11       0.059           0.015            0.023           0.008           
2001   12       0.030           0.016            0.023           0.008           
2002   1        -0.002          0.016            0.023           0.008           
2002   2        -0.048          0.016            0.023           0.008           
2002   3        -0.043          0.016            0.024           0.009           
2002   4        -0.051          0.016            0.024           0.009           
2002   5        -0.046          0.016            0.024           0.009           
2002   6        -0.022          0.017            0.024           0.009           
2002   7        0.003           0.017            0.024           0.009           
2002   8        -0.007          0.017            0.024           0.009           
2002   9        0.010           0.017            0.025           0.010           
2002   10       -0.081          0.017            0.025           0.010           
2002   11       0.020           0.017            0.025           0.010           
2002   12       0.158           0.018            0.025           0.010           
2003   1        0.042           0.018            0.025           0.010           
2003   2        -0.052          0.018            0.026           0.010           
2003   3        0.056           0.018            0.026           0.011           
2003   4        0.111           0.018            0.026           0.011           
2003   5        0.000           0.019            0.026           0.011           
2003   6        -0.021          0.019            0.026           0.011           
2003   7        -0.003          0.019            0.026           0.011           
2003   8        0.051           0.019            0.027           0.011           
2003   9        0.000           0.019            0.027           0.012           
2003   10       0.068           0.019            0.027           0.012           
2003   11       0.005           0.020            0.027           0.012           
2003   12       0.111           0.020            0.027           0.012           
2004   1        0.064           0.020            0.028           0.012           
2004   2        0.046           0.020            0.028           0.012           
2004   3        -0.031          0.020            0.028           0.013           
2004   4        -0.012          0.020            0.028           0.013           
2004   5        0.024           0.021            0.028           0.013           
2004   6        0.017           0.021            0.028           0.013           
2004   7        0.025           0.021            0.029           0.013           
2004   8        0.040           0.021            0.029           0.013           
2004   9        0.049           0.021            0.029           0.014           
2004   10       0.045           0.021            0.029           0.014           
2004   11       -0.085          0.022            0.029           0.014           
2004   12       -0.039          0.022            0.030           0.014           
2005   1        0.053           0.022            0.030           0.014           
2005   2        -0.059          0.022            0.030           0.014           
2005   3        0.047           0.022            0.030           0.015           
2005   4        0.060           0.023            0.030           0.015           
2005   5        0.102           0.023            0.030           0.015           
2005   6        0.015           0.023            0.031           0.015           
2005   7        0.021           0.023            0.031           0.015           
2005   8        0.024           0.023            0.031           0.015           
2005   9        -0.024          0.023            0.031           0.016           
2005   10       0.039           0.024            0.031           0.016           
2005   11       -0.028          0.024            0.032           0.016           
2005   12       0.005           0.024            0.032           0.016           
2006   1        0.119           0.024            0.032           0.016           
2006   2        -0.051          0.024            0.032           0.016           
2006   3        0.134           0.024            0.032           0.017           
2006   4        0.139           0.025            0.032           0.017           
2006   5        0.033           0.025            0.033           0.017           
2006   6        0.024           0.025            0.033           0.017           
2006   7        0.037           0.025            0.033           0.017           
2006   8        0.032           0.025            0.033           0.017           
2006   9        0.006           0.025            0.033           0.018           
2006   10       -0.040          0.026            0.034           0.018           
2006   11       0.131           0.026            0.034           0.018           
2006   12       0.026           0.026            0.034           0.018           
2007   1        -0.100          0.026            0.034           0.018           
2007   2        0.016           0.026            0.034           0.018           
2007   3        -0.048          0.027            0.034           0.019           
2007   4        -0.002          0.027            0.035           0.019           
2007   5        -0.036          0.027            0.035           0.019           
2007   6        -0.006          0.027            0.035           0.019           
2007   7        0.037           0.027            0.035           0.019           
2007   8        0.029           0.027            0.035           0.019           
2007   9        -0.004          0.028            0.036           0.020           
2007   10       0.031           0.028            0.036           0.020           
2007   11       -0.081          0.028            0.036           0.020           
2007   12       0.012           0.028            0.036           0.020           
2008   1        0.030           0.028            0.036           0.020           
2008   2        -0.045          0.028            0.037           0.020           
2008   3        -0.099          0.029            0.037           0.020           
2008   4        -0.078          0.029            0.037           0.021           
2008   5        -0.052          0.029            0.037           0.021           
2008   6        -0.029          0.029            0.037           0.021           
2008   7        0.038           0.029            0.037           0.021           
2008   8        0.073           0.029            0.038           0.021           
2008   9        -0.007          0.030            0.038           0.021           
2008   10       -0.055          0.030            0.038           0.022           
2008   11       -0.011          0.030            0.038           0.022           
2008   12       -0.063          0.030            0.038           0.022           
2009   1        -0.131          0.030            0.039           0.022           
2009   2        -0.051          0.031            0.039           0.022           
2009   3        -0.018          0.031            0.039           0.022           
2009   4        -0.096          0.031            0.039           0.023           
2009   5        -0.023          0.031            0.039           0.023           
2009   6        0.034           0.031            0.039           0.023           
2009   7        -0.014          0.031            0.040           0.023           
2009   8        0.007           0.032            0.040           0.023           
2009   9        0.005           0.032            0.040           0.023           
2009   10       0.020           0.032            0.040           0.024           
2009   11       0.060           0.032            0.040           0.024           
2009   12       -0.022          0.032            0.041           0.024           
2010   1        0.209           0.032            0.041           0.024           
2010   2        0.105           0.033            0.041           0.024           
2010   3        0.048           0.033            0.041           0.024           
2010   4        0.113           0.033            0.041           0.025           
2010   5        0.007           0.033            0.041           0.025           
2010   6        -0.005          0.033            0.042           0.025           
2010   7        -0.025          0.033            0.042           0.025           
2010   8        0.004           0.034            0.042           0.025           
2010   9        0.007           0.034            0.042           0.025           
2010   10       0.004           0.034            0.042           0.026           
2010   11       -0.003          0.034            0.043           0.026           
2010   12       0.145           0.034            0.043           0.026           
2011   1        -0.051          0.034            0.043           0.026           
2011   2        -0.037          0.035            0.043           0.026           
2011   3        0.173           0.035            0.043           0.026           
2011   4        0.059           0.035            0.043           0.027           
2011   5        0.040           0.035            0.044           0.027           
2011   6        0.039           0.035            0.044           0.027           
2011   7        0.037           0.036            0.044           0.027           
2011   8        0.013           0.036            0.044           0.027           
2011   9        0.019           0.036            0.044           0.027           
2011   10       0.010           0.036            0.045           0.028           
2011   11       0.015           0.036            0.045           0.028           
2011   12       -0.189          0.036            0.045           0.028           
2012   1        -0.019          0.037            0.045           0.028           
2012   2        -0.067          0.037            0.045           0.028           
2012   3        0.107           0.037            0.045           0.028           
2012   4        0.125           0.037            0.046           0.029           
2012   5        0.004           0.037            0.046           0.029           
2012   6        0.041           0.037            0.046           0.029           
2012   7        0.033           0.038            0.046           0.029           
2012   8        0.033           0.038            0.046           0.029           
2012   9        -0.009          0.038            0.047           0.029           
2012   10       0.044           0.038            0.047           0.030           
2012   11       0.101           0.038            0.047           0.030           
2012   12       0.168           0.038            0.047           0.030           
2013   1        -0.107          0.039            0.047           0.030           
2013   2        -0.158          0.039            0.047           0.030           
2013   3        -0.081          0.039            0.048           0.030           
2013   4        -0.038          0.039            0.048           0.031           
2013   5        -0.018          0.039            0.048           0.031           
2013   6        0.021           0.040            0.048           0.031           
2013   7        0.011           0.040            0.048           0.031           
2013   8        0.040           0.040            0.049           0.031           
2013   9        0.098           0.040            0.049           0.031           
2013   10       -0.020          0.040            0.049           0.032           
2013   11       -0.066          0.040            0.049           0.032           
2013   12       -0.189          0.041            0.049           0.032           
2014   1        -0.113          0.041            0.049           0.032           
2014   2        -0.014          0.041            0.050           0.032           
2014   3        0.057           0.041            0.050           0.032           
2014   4        0.088           0.041            0.050           0.032           
2014   5        0.095           0.041            0.050           0.033           
2014   6        0.026           0.042            0.050           0.033           
2014   7        0.074           0.042            0.051           0.033           
2014   8        0.057           0.042            0.051           0.033           
2014   9        0.108           0.042            0.051           0.033           
2014   10       0.193           0.042            0.051           0.033           
2014   11       0.066           0.042            0.051           0.034           
2014   12       0.185           0.043            0.051           0.034           
2015   1        -0.005          0.043            0.052           0.034           
2015   2        0.062           0.043            0.052           0.034           
2015   3        0.026           0.043            0.052           0.034           
2015   4        0.030           0.043            0.052           0.034           
2015   5        0.057           0.044            0.052           0.035           
2015   6        0.057           0.044            0.053           0.035           
2015   7        0.118           0.044            0.053           0.035           
2015   8        0.096           0.044            0.053           0.035           
2015   9        0.123           0.044            0.053           0.035           
2015   10       0.145           0.044            0.053           0.035           
2015   11       0.061           0.045            0.053           0.036           
2015   12       0.241           0.045            0.054           0.036           
2016   1        0.181           0.045            0.054           0.036           
2016   2        0.084           0.045            0.054           0.036           
2016   3        0.233           0.045            0.054           0.036           
2016   4        0.046           0.045            0.054           0.036           
2016   5        0.020           0.046            0.055           0.037           
2016   6        0.028           0.046            0.055           0.037           
2016   7        0.014           0.046            0.055           0.037           
2016   8        0.039           0.046            0.055           0.037           
2016   9        0.030           0.046            0.055           0.037           
2016   10       0.213           0.046            0.056           0.037           
2016   11       0.243           0.047            0.056           0.038           
2016   12       -0.002          0.047            0.056           0.038           
2017   1        0.087           0.047            0.056           0.038           
2017   2        0.181           0.047            0.056           0.038           
2017   3        0.149           0.047            0.056           0.038           
2017   4        0.196           0.047            0.057           0.038           
2017   5        0.095           0.048            0.057           0.039           
2017   6        0.109           0.048            0.057           0.039           
2017   7        0.066           0.048            0.057           0.039           
2017   8        0.102           0.048            0.057           0.039           
2017   9        0.092           0.048            0.058           0.039           
2017   10       0.013           0.049            0.058           0.039           
2017   11       0.153           0.049            0.058           0.040           
2017   12       -0.070          0.049            0.058           0.040           
2018   1        0.103           0.049            0.058           0.040           
2018   2        -0.051          0.049            0.058           0.040           
2018   3        0.082           0.049            0.059           0.040           
2018   4        0.087           0.050            0.059           0.040           
2018   5        0.081           0.050            0.059           0.041           
2018   6        0.061           0.050            0.059           0.041           
2018   7        0.062           0.050            0.059           0.041           
2018   8        0.092           0.050            0.060           0.041           
2018   9        0.048           0.050            0.060           0.041           
2018   10       0.067           0.051            0.060           0.041           
2018   11       0.023           0.051            0.060           0.042           
2018   12       0.105           0.051            0.060           0.042           
2019   1        0.107           0.051            0.060           0.042           
2019   2        0.102           0.051            0.061           0.042           
2019   3        0.010           0.051            0.061           0.042           
2019   4        0.088           0.052            0.061           0.042           
2019   5        0.090           0.052            0.061           0.042           
2019   6        0.009           0.052            0.061           0.043           
2019   7        0.058           0.052            0.062           0.043           
2019   8        0.060           0.052            0.062           0.043           
2019   9        0.107           0.053            0.062           0.043           
2019   10       0.006           0.053            0.062           0.043           
2019   11       -0.023          0.053            0.062           0.043           
2019   12       0.087           0.053            0.062           0.044           
2020   1        0.131           0.053            0.063           0.044           
2020   2        -0.033          0.053            0.063           0.044           
2020   3        0.008           0.054            0.063           0.044           
2020   4        0.012           0.054            0.063           0.044           
2020   5        0.112           0.054            0.063           0.044           
2020   6        0.063           0.054            0.064           0.045           
2020   7        0.062           0.054            0.064           0.045           
2020   8        0.058           0.054            0.064           0.045           
2020   9        0.090           0.055            0.064           0.045           
2020   10       0.025           0.055            0.064           0.045           
2020   11       0.046           0.055            0.064           0.045           
2020   12       -0.010          0.055            0.065           0.046           
2021   1        0.101           0.055            0.065           0.046           
2021   2        0.009           0.055            0.065           0.046           
2021   3        -0.000          0.056            0.065           0.046           
2021   4        -0.009          0.056            0.065           0.046           
2021   5        0.016           0.056            0.066           0.046           
2021   6        0.093           0.056            0.066           0.047           
2021   7        0.081           0.056            0.066           0.047           
2021   8        0.085           0.057            0.066           0.047           
2021   9        0.070           0.057            0.066           0.047           
2021   10       0.127           0.057            0.067           0.047           
2021   11       0.103           0.057            0.067           0.047           
2021   12       0.146           0.057            0.067           0.048           
2022   1        0.057           0.057            0.067           0.048           
2022   2        -0.119          0.058            0.067           0.048           
2022   3        0.010           0.058            0.067           0.048           
2022   4        0.046           0.058            0.068           0.048           
2022   5        0.082           0.058            0.068           0.048           
2022   6        0.125           0.058            0.068           0.049           
2022   7        0.106           0.058            0.068           0.049           
2022   8        0.112           0.059            0.068           0.049           
2022   9        0.109           0.059            0.069           0.049           
2022   10       0.046           0.059            0.069           0.049           
2022   11       0.002           0.059            0.069           0.049           
2022   12       0.102           0.059            0.069           0.050           
2023   1        0.151           0.059            0.069           0.050           
2023   2        -0.015          0.060            0.069           0.050           
2023   3        0.073           0.060            0.070           0.050           
2023   4        0.126           0.060            0.070           0.050           
2023   5        0.132           0.060            0.070           0.050           
2023   6        0.079           0.060            0.070           0.051           
2023   7        0.089           0.061            0.070           0.051           
2023   8        0.121           0.061            0.071           0.051           
2023   9        0.116           0.061            0.071           0.051           
2023   10       0.120           0.061            0.071           0.051           
2023   11       0.065           0.061            0.071           0.051           
2023   12       0.142           0.061            0.071           0.051           
2024   1        0.142           0.062            0.071           0.052           
2024   2        0.183           0.062            0.072           0.052           
2024   3        0.160           0.062            0.072           0.052           
2024   4        0.028           0.062            0.072           0.052           
2024   5        0.025           0.062            0.072           0.052           
2024   6        0.054           0.062            0.072           0.052           
2024   7        0.056           0.063            0.073           0.053           
2024   8        0.083           0.063            0.073           0.053           
